segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
112,42,51976,146248,217008,335624,450928,595640
112,43,50648,135152,231720,372240,513920,697776
112,44,63760,182872,296848,464064,626408,850728
112,45,51560,143800,236512,377928,515704,708160
112,46,53432,146992,230448,369064,509816,677552
112,47,48976,130376,214664,346240,479416,655264
112,48,55480,159840,262888,409296,559632,774624
112,49,54640,149552,236984,380128,524624,705608
112,50,54728,152624,247880,397704,542432,692720
112,51,54816,153248,258248,428936,604144,813432
112,52,55944,158032,257544,408888,564656,744896
112,53,55384,153680,244848,384176,513008,694912
112,54,55192,150112,250760,391408,528560,730352
112,55,55864,149720,244984,377328,521640,703208
112,56,55552,137208,179984,182688,182688,182688
112,57,53248,134368,173512,176992,176992,176992
112,58,51472,134848,197392,231472,231472,231472
112,59,54272,138136,186304,193144,193144,193144
112,60,55152,142640,225776,280104,280104,280104
112,61,56536,139296,204464,243592,243592,243592
112,62,57496,139248,214144,256200,256200,256200
112,63,57152,147256,208224,240912,240928,240928
113,0,54216,158648,263008,411584,469400,469400
113,1,49240,131456,211272,259008,259008,259008
113,2,54480,149360,229952,285824,285824,285824
113,3,56720,157328,245816,245896,245896,245896
113,4,75088,74704,74704,74704,74704,74704
113,5,54752,54760,54760,54760,54760,54760
113,6,29576,29576,29576,29576,29576,29576
113,7,54464,77728,77728,77728,77728,77728
113,8,53832,149384,251672,407584,558944,769128
113,9,54000,155312,258808,417824,573656,781928
113,10,55120,155904,242952,314328,314328,314328
113,11,55160,157152,253808,374344,374432,374432
113,12,54416,154176,246608,319664,319664,319664
113,13,51248,70824,70824,70824,70824,70824
113,14,33440,33440,33440,33440,33440,33440
113,15,49096,139728,281960,282848,282848,282848
113,16,54952,148696,238664,383832,531312,706496
113,17,52504,149528,244952,395576,551184,747376
113,18,51040,141080,222280,342400,378944,378944
113,19,44600,131720,131584,131584,131584,131584
113,20,54248,144368,231344,347224,429736,458376
113,21,52472,139336,229920,338968,378376,378376
113,22,48800,124928,149192,149216,149216,149216
113,23,54896,143408,231056,353776,438616,478448
113,24,53648,148488,241384,375960,511280,668496
113,25,58200,165536,264928,420840,573344,774136
113,26,52960,147352,237816,367352,507496,686496
113,27,52680,145592,241552,372744,508872,683232
113,28,57256,152160,241936,365160,482552,640608
113,29,70600,193496,298272,441496,571456,747344
113,30,57560,154944,248312,383656,513048,687008
113,31,54872,139184,223432,345024,468312,604104
113,32,53200,146000,236432,371904,508000,686896
113,33,60448,168752,278168,437464,597856,810768
113,34,54128,152864,238544,375488,509568,671360
113,35,50248,129888,203272,301552,388864,511872
113,36,71408,207632,338280,536184,727320,993280
113,37,71032,207352,319648,485608,639592,850920
113,38,57264,167120,275672,438456,593824,803288
113,39,50312,138976,224896,347008,467928,640160
113,40,50448,141872,233016,364904,497000,676368
113,41,65200,193648,313016,491248,662496,885720
113,42,50448,146760,235008,370848,496040,668320
113,43,51232,137048,228384,352512,470704,639776
113,44,60168,168992,274696,426168,579808,778704
113,45,51792,141688,225224,350200,462080,627648
113,46,52352,142672,225088,348656,472520,634320
113,47,48608,132056,208048,320928,433016,590112
113,48,54784,156768,248176,377112,511040,644128
113,49,53416,153000,247016,385592,513240,677984
113,50,53952,149568,244200,369424,505616,645304
113,51,54624,153440,250768,387296,532328,693424
113,52,54400,148824,242288,362432,500376,673336
