segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
104,30,44952,117688,191608,309704,429696,597000
104,31,49744,146128,248352,402560,567640,772744
104,32,69416,202664,331312,532240,727520,988072
104,33,33888,97544,166984,279944,389080,557960
104,34,22088,54224,95184,169712,266368,393952
104,35,41128,116304,198248,327312,456856,665024
104,36,33792,90704,144808,222904,301848,406968
104,37,36832,105448,178888,285128,390088,549784
104,38,43352,135016,230856,375032,513256,739856
104,39,77064,219512,361832,587192,798776,1111632
104,40,55896,156280,260432,416624,576104,802344
104,41,31920,79160,128176,197912,275368,381456
104,42,15136,36480,57712,94624,126392,139576
104,43,31056,83064,143608,235648,342272,479624
104,44,36504,95656,161168,264664,370320,516680
104,45,14592,36752,65520,120168,159696,170072
104,46,44008,122400,202352,357136,529800,664672
104,47,76584,211024,339160,540000,758568,1097736
104,48,38072,111328,183720,279064,380496,530472
104,49,32616,90896,166736,206752,208168,207936
104,50,19664,52576,87936,105216,111024,114288
104,51,12272,35256,60464,88568,105320,120304
104,52,17176,47368,74712,110920,134192,159816
104,53,15240,39952,60712,93088,116848,131520
104,54,37944,103320,169240,299376,529664,790896
104,55,30512,82408,132640,209616,288712,414824
104,56,46544,109616,143736,149048,149048,149048
104,57,59560,125720,126032,126032,126032,126032
104,58,52936,133496,140128,141672,141672,141672
104,59,35304,72168,73880,73880,73880,73880
104,60,39616,76584,78904,78856,78856,78856
104,61,47416,120728,173184,178464,178464,178464
104,62,44352,101672,117232,117440,117440,117440
104,63,45312,106056,140464,151192,151192,151192
105,0,45080,129784,213464,333032,454600,610280
105,1,45600,136512,231640,362288,498880,670520
105,2,53456,152600,257160,415296,566976,769984
105,3,52616,150904,252568,395760,540152,729712
105,4,56936,169040,290632,471392,650952,888136
105,5,48304,144840,248504,401384,554144,770656
105,6,42408,120816,206704,330328,460608,619472
105,7,59792,175856,302848,487128,667936,912760
105,8,31544,104408,185752,310128,439064,629856
105,9,48856,147368,249088,404392,559384,761120
105,10,61920,169752,284032,457864,623848,860296
105,11,48384,123792,195472,293128,387120,513232
105,12,39184,125680,213344,342312,480304,666376
105,13,48696,143616,237136,380224,509112,677320
105,14,46840,136328,229224,371952,504112,694088
105,15,37088,121072,214896,361784,513768,725680
105,16,54312,158760,259096,403336,550824,757048
105,17,47800,138176,229600,371864,512896,694744
105,18,53800,147336,242032,380328,521040,698616
